,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
136,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698
137,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616
138,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464
139,10/13/16,10/19/16,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976
140,9/5/16,9/7/16,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35
141,9/18/17,9/23/17,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,Office Supplies,Art,Newell 343,8.82,3,0,2.3814
142,9/18/17,9/23/17,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042
143,9/18/17,9/23/17,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976
144,12/22/17,12/27/17,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,Central,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,218.2518
145,9/7/15,9/12/15,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,West,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.1579
146,10/22/14,10/28/14,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096
147,12/5/16,12/9/16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,103.8015
148,12/5/16,12/9/16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988
149,12/5/16,12/9/16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.552
150,12/5/16,12/9/16,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.6285
151,3/13/16,3/16/16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766
152,3/13/16,3/16/16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388
153,5/31/15,6/2/15,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.271
154,5/31/15,6/2/15,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,Office Supplies,Paper,Xerox 1883,105.52,4,0,48.5392
155,5/31/15,6/2/15,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.0288
156,5/28/15,6/3/15,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,Newell 311,6.63,3,0,1.7901
157,3/1/14,3/6/14,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764
158,11/20/16,11/24/16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,Office Supplies,Labels,Avery 519,14.62,2,0,6.8714
159,11/20/16,11/24/16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.2325
160,5/11/16,5/12/16,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1920,5.98,1,0,2.691
161,12/28/15,12/31/15,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596
162,11/16/16,11/20/16,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,West,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.348
163,11/7/16,11/11/16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688
164,9/8/14,9/12/14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324
165,9/8/14,9/12/14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992
166,9/8/14,9/12/14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347
167,9/8/14,9/12/14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858
168,9/8/14,9/12/14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136
169,9/8/14,9/12/14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849
170,9/8/14,9/12/14,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985
171,8/5/14,8/9/14,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",20.94,3,0,9.8418
172,8/5/14,8/9/14,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608
173,8/5/14,8/9/14,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259
174,9/14/14,9/19/14,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12
175,9/14/14,9/19/14,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552
176,4/21/17,4/25/17,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16
177,11/21/15,11/23/15,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372
178,11/21/15,11/23/15,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715
179,12/15/15,12/19/15,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.4104
180,12/5/14,12/9/14,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612
181,12/5/14,12/9/14,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,Central,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
182,11/19/14,11/24/14,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,AT&T TR1909W,503.96,4,0,131.0296
183,11/19/14,11/24/14,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0,41.986
184,11/19/14,11/24/14,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25
185,11/28/16,12/2/16,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368
186,8/26/14,8/30/14,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984
187,7/16/16,7/22/16,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224
188,7/16/16,7/22/16,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255
189,10/12/15,10/14/15,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392
190,10/12/15,10/14/15,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.0928
191,10/12/15,10/14/15,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,Office Supplies,Paper,Xerox 205,51.84,8,0,24.8832
192,10/12/15,10/14/15,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764
193,10/12/15,10/14/15,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
194,10/31/15,11/6/15,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,West,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0,6.7116
195,3/21/14,3/25/14,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
196,3/21/14,3/25/14,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876
197,11/6/17,11/13/17,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0,12.0276
198,7/6/17,7/13/17,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586
199,7/6/17,7/13/17,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203
200,6/24/17,6/29/17,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795
201,8/3/14,8/5/14,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875
202,8/3/14,8/5/14,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925
203,12/17/17,12/21/17,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,Central,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668
204,6/3/17,6/7/17,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712
205,12/9/17,12/14/17,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768
206,12/1/17,12/7/17,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0,5.8744
207,12/1/17,12/7/17,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0,35.6346
208,12/1/17,12/7/17,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.4824
209,12/1/17,12/7/17,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0,16.2099
210,12/1/17,12/7/17,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0,3.6796
211,2/9/15,2/13/15,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas,Texas,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5
212,1/2/15,1/9/15,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88
213,1/2/15,1/9/15,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323
214,1/2/15,1/9/15,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958
215,1/2/15,1/9/15,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,9,0.7,-950.4
216,1/2/15,1/9/15,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792
217,10/28/16,11/1/16,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0,26.0568
218,10/28/16,11/1/16,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,West,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782
219,12/24/15,12/27/15,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148
220,12/24/15,12/27/15,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302
221,12/24/15,12/27/15,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432
222,12/24/15,12/27/15,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848
223,12/24/15,12/27/15,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904
224,12/24/15,12/27/15,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168
225,8/9/15,8/16/15,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0,0.968
226,8/9/15,8/16/15,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0,136.939
227,8/9/15,8/16/15,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0,0.2198
228,2/28/15,3/4/15,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744
229,2/28/15,3/4/15,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408
230,9/13/14,9/17/14,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432
231,4/7/17,4/12/17,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048
232,4/7/17,4/12/17,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458
233,4/7/17,4/12/17,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552
234,4/7/17,4/12/17,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0
235,4/7/17,4/12/17,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247
